ClassName,FilePath,FolderGroup,AIType,FightMode,RangePerception,RangeFight,ActiveSpeed,PassiveSpeed,ControlSlots,MinTameSkill,Fame,Karma,VirtualArmor,Tamable,HitsMin,HitsMax,StamMin,StamMax,ManaMin,ManaMax,DamageMin,DamageMax,StrMin,StrMax,DexMin,DexMax,IntMin,IntMax,DamageTypePhysical,DamageTypeFire,DamageTypeCold,DamageTypePoison,DamageTypeEnergy,ResistPhysicalMin,ResistPhysicalMax,ResistFireMin,ResistFireMax,ResistColdMin,ResistColdMax,ResistPoisonMin,ResistPoisonMax,ResistEnergyMin,ResistEnergyMax,FavoriteFood,HideType,SkinType,Alchemy_Min,Alchemy_Max,Anatomy_Min,Anatomy_Max,Druidism_Min,Druidism_Max,Mercantile_Min,Mercantile_Max,ArmsLore_Min,ArmsLore_Max,Parry_Min,Parry_Max,Begging_Min,Begging_Max,Blacksmith_Min,Blacksmith_Max,Bowcraft_Min,Bowcraft_Max,Peacemaking_Min,Peacemaking_Max,Camping_Min,Camping_Max,Carpentry_Min,Carpentry_Max,Cartography_Min,Cartography_Max,Cooking_Min,Cooking_Max,Searching_Min,Searching_Max,Discordance_Min,Discordance_Max,Psychology_Min,Psychology_Max,Healing_Min,Healing_Max,Seafaring_Min,Seafaring_Max,Forensics_Min,Forensics_Max,Herding_Min,Herding_Max,Hiding_Min,Hiding_Max,Provocation_Min,Provocation_Max,Inscribe_Min,Inscribe_Max,Lockpicking_Min,Lockpicking_Max,Magery_Min,Magery_Max,MagicResist_Min,MagicResist_Max,Tactics_Min,Tactics_Max,Snooping_Min,Snooping_Max,Musicianship_Min,Musicianship_Max,Poisoning_Min,Poisoning_Max,Marksmanship_Min,Marksmanship_Max,Spiritualism_Min,Spiritualism_Max,Stealing_Min,Stealing_Max,Tailoring_Min,Tailoring_Max,Taming_Min,Taming_Max,Tasting_Min,Tasting_Max,Tinkering_Min,Tinkering_Max,Tracking_Min,Tracking_Max,Veterinary_Min,Veterinary_Max,Swords_Min,Swords_Max,Bludgeoning_Min,Bludgeoning_Max,Fencing_Min,Fencing_Max,FistFighting_Min,FistFighting_Max,Lumberjacking_Min,Lumberjacking_Max,Mining_Min,Mining_Max,Meditation_Min,Meditation_Max,Stealth_Min,Stealth_Max,RemoveTrap_Min,RemoveTrap_Max,Necromancy_Min,Necromancy_Max,Focus_Min,Focus_Max,Knightship_Min,Knightship_Max,Bushido_Min,Bushido_Max,Ninjitsu_Min,Ninjitsu_Max,Elementalism_Min,Elementalism_Max,Mysticism_Min,Mysticism_Max,Imbuing_Min,Imbuing_Max,Throwing_Min,Throwing_Max
Grathek,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\Grathek.cs,Humanoids\Lizardmen,AI_Melee,Closest,10,1,0.2,0.4,5,,4500,-4500,48,False,202,231,,,0,0,7,23,336,385,96,115,31,55,75,0,0,25,0,35,40,15,25,15,25,40,50,15,25,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,105.0,80.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobold,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\Kobold.cs,Humanoids\Lizardmen,AI_Mage,Closest,10,1,0.2,0.4,,,20,-20,5,False,26,38,,,,,2,6,51,65,31,40,26,45,0,50,0,50,0,25,35,40,50,20,30,30,40,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KoboldMage,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\KoboldMage.cs,Humanoids\Lizardmen,AI_Mage,Closest,10,1,0.2,0.4,,,35,-35,10,False,36,48,,,,,3,8,61,75,41,50,36,55,0,50,0,50,0,25,35,40,50,20,30,30,40,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,100.0,30.1,50.0,42.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lizardman,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\Lizardman.cs,Humanoids\Lizardmen,AI_Melee,Closest,10,1,0.2,0.4,,,1500,-1500,28,False,58,72,,,,,5,7,96,120,86,105,36,60,100,0,0,0,0,25,30,5,10,5,10,10,20,0,0,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,60.0,55.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LizardmanArcher,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\LizardmanArcher.cs,Humanoids\Lizardmen,AI_Archer,Closest,10,1,0.2,0.4,,,2500,-2500,32,False,88,108,,,,,4,10,146,180,101,130,116,140,100,0,0,0,0,25,30,5,10,5,10,10,20,0,0,None,,,0.0,0.0,60.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,90.0,50.1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MutantLizardman,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\MutantLizardman.cs,Humanoids\Lizardmen,AI_Melee,Closest,10,1,0.2,0.4,,,3000,-3000,38,False,82,99,,,,,7,17,136,165,56,75,31,55,100,0,0,0,0,35,40,15,25,40,50,15,25,15,25,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,55.0,50.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reptalar,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\Reptalar.cs,Humanoids\Lizardmen,AI_Melee,Closest,10,1,0.2,0.4,,,3000,-3000,38,False,82,99,,,,,7,17,136,165,56,75,31,55,100,0,0,0,0,35,40,15,25,40,50,15,25,15,25,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,55.0,50.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReptalarChieftain,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\ReptalarChieftain.cs,Humanoids\Lizardmen,AI_Melee,Closest,10,1,0.2,0.4,,,4500,-4500,48,False,202,231,,,0,0,7,23,336,385,96,115,31,55,75,0,0,25,0,35,40,15,25,15,25,40,50,15,25,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,105.0,80.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReptalarShaman,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\ReptalarShaman.cs,Humanoids\Lizardmen,AI_Mage,Closest,10,1,0.2,0.4,,,4000,-4000,50,False,82,99,,,,,7,17,136,165,56,75,131,155,100,0,0,0,0,25,35,30,40,20,30,30,40,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,92.5,80.1,95.0,70.1,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reptaur,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\Reptaur.cs,Humanoids\Lizardmen,AI_Melee,Aggressor,10,1,0.2,0.4,,,400,-400,28,False,,,,,,,2,6,35,40,30,35,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,47.5,65.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,87.5,65.0,87.5,66.0,97.5,15.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sakleth,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\Sakleth.cs,Humanoids\Lizardmen,AI_Melee,Closest,10,1,0.2,0.4,5,,3000,-3000,38,False,82,99,,,,,7,17,136,165,56,75,31,55,100,0,0,0,0,35,40,15,25,40,50,15,25,15,25,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,55.0,50.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SaklethArcher,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\SaklethArcher.cs,Humanoids\Lizardmen,AI_Archer,Closest,10,1,0.2,0.4,5,,3500,-3500,38,False,82,99,,,,,7,17,136,165,56,75,31,55,100,0,0,0,0,35,40,15,25,40,50,15,25,15,25,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,55.0,50.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SaklethMage,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\SaklethMage.cs,Humanoids\Lizardmen,AI_Mage,Closest,10,1,0.2,0.4,5,,4000,-4000,50,False,82,99,,,,,7,17,136,165,56,75,131,155,100,0,0,0,0,25,35,30,40,20,30,30,40,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,92.5,80.1,95.0,70.1,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sleestax,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Lizardmen\Sleestax.cs,Humanoids\Lizardmen,AI_Melee,Closest,10,1,0.2,0.4,5,,4500,-4500,48,False,202,231,,,0,0,7,23,336,385,96,115,31,55,75,0,0,25,0,35,40,15,25,15,25,40,50,15,25,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,105.0,80.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minotaur,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Minotaurs\Minotaur.cs,Humanoids\Minotaurs,AI_Melee,Closest,10,1,0.2,0.4,,,4000,-4000,32,False,100,117,,,0,0,9,11,166,195,166,195,46,70,100,0,0,0,0,30,35,15,25,15,25,15,25,25,25,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,70.0,60.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MinotaurCaptain,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Minotaurs\MinotaurCaptain.cs,Humanoids\Minotaurs,AI_Melee,Closest,10,1,0.2,0.4,,,11000,-11000,50,False,202,231,,,0,0,7,23,336,385,96,115,281,305,100,0,0,0,0,45,55,30,40,30,40,40,50,40,50,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.1,140.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MinotaurScout,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Minotaurs\MinotaurScout.cs,Humanoids\Minotaurs,AI_Melee,Closest,10,1,0.2,0.4,,,4000,-4000,40,False,196,220,76,95,0,0,12,24,256,280,116,135,61,80,100,0,0,0,0,55,65,25,35,30,40,30,40,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,67.5,86.9,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6,104.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MinotaurSmall,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Minotaurs\MinotaurSmall.cs,Humanoids\Minotaurs,AI_Melee,Closest,10,1,0.2,0.4,,,4000,-4000,40,False,196,220,76,95,0,0,12,24,256,280,116,135,61,80,100,0,0,0,0,55,65,25,35,30,40,30,40,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,64.0,93.3,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MutantMinotaur,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Humanoids\Minotaurs\MutantMinotaur.cs,Humanoids\Minotaurs,AI_Melee,Closest,10,1,0.2,0.4,,,4000,-4000,40,False,196,220,76,95,0,0,12,24,256,280,116,135,61,80,100,0,0,0,0,55,65,25,35,30,40,30,40,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,64.0,93.3,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
